terreno,construccion,recamaras,banos,estacionamientos,ubicacion,precio,anio_construct,tipo
138.6,138.6,3,2,2,"Manzanastitla, Cuajimalpa De Morelos, Ciudad De México 05270, México.","$3,800,000 MXN",2006,casa
685.0,782.0,4,5,3,"Lomas Altas, Miguel Hidalgo, Ciudad De México 11950, México.","$26,500,000 MXN",1978,irregular
140.0,140.0,2,2,0,"Condesa, Cuauhtémoc, Ciudad De México 06140, México.","$6,800,000 MXN",2000,regular
143.0,238.0,3,2,2,"Granjas México, Iztacalco, Ciudad De México 08400, México.","$3,500,000 MXN",45,Ceramica
100.0,100.0,2,2,2,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.","$7,000,000 MXN",2011,penthouse
616.0,247.0,1,2,3,"San Diego Churubusco, Coyoacán, Ciudad De México 04120, México.","$32,500,000 MXN",1978,casa
265.0,317.0,4,3,4,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$12,200,000 MXN",1976,Marmol
58.0,210.0,4,4,0,"Cuauhtémoc, La Magdalena Contreras, Ciudad De México 10020, México.","$4,800,000 MXN",1983,irregular
230.0,230.0,3,2,1,"Polanco I Sección, Miguel Hidalgo, Ciudad De México 11591, México.","$7,500,000 MXN",1975,regular
130.0,240.0,5,3,0,"Lomas De La Estancia, Iztapalapa, Ciudad De México 09640, México.","$3,100,000 MXN",1998,casa
243.0,316.0,4,4,3,"Escandón, Miguel Hidalgo, Ciudad De México 11800, México.","$14,800,000 MXN",1960,Loseta
223.7,141.6,2,2,2,"Nápoles, Benito Juárez, Ciudad De México 03810, México.","$14,500,000 MXN",2,departamento
132.0,322.0,3,,4,"Estrella, Gustavo A. Madero, Ciudad De México 07810, México.","$6,400,000 MXN",2000,Cemento
120.0,280.0,6,4,2,"Manzanastitla, Cuajimalpa De Morelos, Ciudad De México 05270, México.","$6,550,000 MXN",2016,casa
160.0,389.0,5,4,3,"Residencial Acueducto de Guadalupe, Gustavo A. Madero, Ciudad De México 07201, México.","$5,750,000 MXN",1985,regular
83.0,83.0,2,1,0,"Nonoalco Tlatelolco, Cuauhtémoc, Ciudad De México 06900, México.","$2,050,000 MXN",55,Loseta
"1,080.0",984.0,12,12,10,"Del Carmen, Coyoacán, Ciudad De México 04100, México.","$65,000,000 MXN",1993,casa
125.0,153.0,3,2,3,"Lomas De La Estancia, Iztapalapa, Ciudad De México 09640, México.","$2,450,000 MXN",18,Lozeta
58.0,58.0,2,2,1,"Santiago Ahuizotla, Azcapotzalco, Ciudad De México 02750, México.","$2,246,000 MXN",2017,departamento
674.0,568.0,4,6,6,"Del Carmen, Coyoacán, Ciudad De México 04100, México.","$27,900,000 MXN",1983,casa
140.0,140.0,3,2,1,"Juárez, Cuauhtémoc, Ciudad De México 06600, México.","$5,550,000 MXN",10,Madera de Encino
283.0,104.0,2,2,6,"Martín Carrera, Gustavo A. Madero, Ciudad De México 07070, México.","$75,013,294 MXN / $3,900,000 USD",1982,Cerámico
882.0,700.0,3,3,4,"Zacayucan Peña Pobre, Tlalpan, Ciudad De México 14266, México.","$69,000,000 MXN",5,casa
494.0,195.0,3,2,0,"San Diego Churubusco, Coyoacán, Ciudad De México 04120, México.","$15,000,000 MXN",1973,casa
242.0,370.0,3,2,3,"Agrícola Pantitlan, Iztacalco, Ciudad De México 08100, México.","$6,500,000 MXN",1998,Loseta
81.0,81.0,2,2,2,"San Agustín del Pueblo Tetelpan, Alvaro Obregón, Ciudad De México 01001, México.","$3,420,000 MXN",2017,departamento
79.2,79.2,2,2,2,"El Contadero, Cuajimalpa De Morelos, Ciudad De México 05500, México.","$3,500,000 MXN",2020,departamento
150.0,150.0,3,3,3,"Santa Fe Cuajimalpa, Cuajimalpa De Morelos, Ciudad De México 05348, México.","$6,990,000 MXN",1,departamento
209.6,286.5,4,3,2,"Liberación, Azcapotzalco, Ciudad De México 02930, México.","$5,600,000 MXN",1973,casa
109.0,190.0,3,3,3,"Parque San Andrés, Coyoacán, Ciudad De México 04040, México.","$9,500,000 MXN",2008,casa-en-condominio
191.0,450.0,5,3,3,"Santiago Acahualtepec 2a Amp, Iztapalapa, Ciudad De México 09609, México.","$3,250,000 MXN",1983,regular
45.0,45.0,1,1,0,"Centro De La Ciudad De México Area 3, Cuauhtémoc, Ciudad De México 06020, México.","$1,100,000 MXN",1980,departamento
393.0,360.0,3,5,2,"Tetelpan, Alvaro Obregón, Ciudad De México 01700, México.","$9,700,000 MXN",1972,"Laminado, loseta cerámica y madera."
393.0,360.0,3,5,2,"Tetelpan, Alvaro Obregón, Ciudad De México 01700, México.","$9,700,000 MXN",1972,"Laminado, loseta cerámica y madera."
72.0,86.6,2,2,1,"Miguel Hidalgo 4a Secc. Amp, Tlalpan, Ciudad De México 14250, México.","$1,949,000 MXN",2010,departamento
189.0,307.0,4,5,3,"Lomas De Tarango, Alvaro Obregón, Ciudad De México 01620, México.","$7,990,000 MXN",2005,regular
54.0,54.0,3,1,0,"Anahuac, Miguel Hidalgo, Ciudad De México 11320, México.","$1,950,000 MXN",2005,departamento
84.0,84.0,2,2,2,"Pedregal De Carrasco, Coyoacán, Ciudad De México 04700, México.","$4,900,000 MXN",2020,departamento
87.0,87.0,2,1,1,"Ampliación Miguel Hidalgo, Tlalpan, Ciudad De México 14410, México.","$2,600,000 MXN",1992,departamento
288.0,288.0,3,3,2,"Polanco I Sección, Miguel Hidalgo, Ciudad De México 11591, México.","$11,000,000 MXN",1977,departamento
94.5,94.5,3,2,2,"Manzanastitla, Cuajimalpa De Morelos, Ciudad De México 05270, México.","$2,980,000 MXN",2008,departamento
94.0,94.0,2,2,2,"Rinconada Coapa 2a Secc., Tlalpan, Ciudad De México 14325, México.","$6,390,000 MXN",2014,departamento
357.0,417.0,3,6,4,"Romero De Terreros, Coyoacán, Ciudad De México 04310, México.","$18,000,000 MXN",1981,casa
110.0,220.0,2,2,0,"Clavería, Azcapotzalco, Ciudad De México 02080, México.","$2,990,000 MXN",19,regular
299.0,256.0,3,2,9,"San Pedro Xalpa, Azcapotzalco, Ciudad De México 02710, México.","$5,300,000 MXN",1993,Cerámico
"1,244.3","1,100.0",8,8,20,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.","$37,900,000 MXN",20,casa
900.0,472.7,4,6,6,"Lomas Quebradas, La Magdalena Contreras, Ciudad De México 10000, México.","$20,000,000 MXN",15,casa
194.0,194.0,3,2,2,"Narvarte Oriente, Benito Juárez, Ciudad De México 03023, México.","$7,250,000 MXN",2020,departamento
519.8,924.0,,3,0,"Ex-Hacienda de Guadalupe Chimalistac, Alvaro Obregón, Ciudad De México 01001, México.","$29,900,000 MXN",40,casa
87.0,192.0,2,2,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$11,200,000 MXN",2005,casa-en-condominio
607.8,401.0,7,5,6,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.","$14,980,000 MXN",1970,casa
63.6,63.6,2,2,2,"Portales Norte, Benito Juárez, Ciudad De México 03303, México.","$3,500,750 MXN",2023,regular
63.6,63.6,2,2,2,"Portales Norte, Benito Juárez, Ciudad De México 03303, México.","$4,085,675 MXN",2023,regular
63.6,63.6,2,2,2,"Portales Norte, Benito Juárez, Ciudad De México 03303, México.","$6,099,225 MXN",2023,regular
220.0,220.0,3,2,2,"Los Alpes, Alvaro Obregón, Ciudad De México 01010, México.","$8,500,000 MXN",1996,departamento
866.0,313.0,4,4,3,"Santa Cecilia Tepetlapa, Xochimilco, Ciudad De México 16880, México.","$6,000,000 MXN",1981,casa
189.0,230.0,4,2,2,"Florida, Alvaro Obregón, Ciudad De México 01030, México.","$10,400,000 MXN",1954,Loseta
42.0,42.0,2,1,0,"Doctores, Cuauhtémoc, Ciudad De México 06720, México.","$890,000 MXN",1993,departamento
150.0,300.0,4,4,2,"Miguel De La Madrid Hurtado, Iztapalapa, Ciudad De México 09698, México.","$3,600,000 MXN",2011,Loseta
68.0,68.0,2,1,1,"Santa Cruz Atoyac, Benito Juárez, Ciudad De México 03310, México.","$3,050,000 MXN",1995,departamento
60.3,60.3,2,1,1,"DM Nacional, Gustavo A. Madero, Ciudad De México 07450, México.","$2,200,000 MXN",2007,regular
183.0,183.0,2,2,2,"Florida, Alvaro Obregón, Ciudad De México 01030, México.","$8,000,000 MXN",1993,regular
83.0,283.0,4,2,0,"El Reloj, Coyoacán, Ciudad De México 04640, México.","$4,000,000 MXN",1963,casa
200.0,360.0,3,3,4,"Ampliación Miguel Hidalgo, Tlalpan, Ciudad De México 14410, México.","$5,750,000 MXN",2022,casa
500.0,180.8,3,2,1,"La Magdalena Contreras, La Magdalena Contreras, Ciudad De México 10910, México.","$7,150,000 MXN",2002,penthouse
229.0,302.0,5,4,4,"Viaducto Piedad, Iztacalco, Ciudad De México 08200, México.","$9,300,000 MXN",40,Porcelanato
99.0,99.0,2,2,1,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.","$5,200,000 MXN",2004,departamento
279.0,273.0,3,3,2,"La Carbonera, La Magdalena Contreras, Ciudad De México 10640, México.","$4,950,000 MXN",29,casa
156.0,216.1,5,3,1,"Valle Del Tepeyac, Gustavo A. Madero, Ciudad De México 07740, México.","$7,000,000 MXN",1984,regular
38.9,38.9,1,1,0,"Roma Norte, Cuauhtémoc, Ciudad De México 06700, México.","$4,236,000 MXN",2023,regular
127.0,127.0,3,3,0,"Acacias, Benito Juárez, Ciudad De México 03240, México.","$4,600,000 MXN",38,departamento
101.0,185.0,3,3,1,"San Bartolo El Chico, Tlalpan, Ciudad De México 14380, México.","$5,500,000 MXN",2002,"Tipo mármol, duela en sala comedor y parquet en recamaras."
391.0,419.0,15,5,6,"Victoria De Las Democracias, Azcapotzalco, Ciudad De México 02810, México.","$9,725,000 MXN",1967,Porcelanato
138.0,138.0,3,2,1,"Ignacio Zaragoza, Venustiano Carranza, Ciudad De México 15000, México.","$3,800,000 MXN",1995,departamento
91.0,91.0,3,2,1,"Ignacio Zaragoza, Venustiano Carranza, Ciudad De México 15000, México.","$2,700,000 MXN",1995,departamento
91.0,91.0,3,1,1,"Ignacio Zaragoza, Venustiano Carranza, Ciudad De México 15000, México.","$2,700,000 MXN",1995,departamento
114.0,183.0,2,2,1,"Santa María Aztahuacán, Iztapalapa, Ciudad De México 09500, México.","$2,700,000 MXN",20,irregular
143.7,143.7,3,2,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$14,656,625 MXN",,departamento
62.0,62.0,2,2,2,"San Pedro De Los Pinos, Alvaro Obregón, Ciudad De México 01180, México.","$3,100,000 MXN",2016,Loseta
83.0,83.0,2,1,0,"Centro De La Ciudad De México Area 9, Cuauhtémoc, Ciudad De México 06090, México.","$2,900,000 MXN",1958,departamento
129.5,129.5,2,2,2,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.","$8,900,000 MXN",2012,departamento
"1,016.0",286.0,3,3,2,"Santa Ursula Xitla, Tlalpan, Ciudad De México 14420, México.","$15,500,000 MXN",42,regular
225.0,355.0,4,2,2,"Vergel De Coyoacán, Tlalpan, Ciudad De México 14340, México.","$8,999,999 MXN",1986,regular
34.0,34.0,1,1,0,"Guadalupe Inn, Alvaro Obregón, Ciudad De México 01020, México.","$2,835,918 MXN",2023,departamento
75.0,75.0,2,1,1,"Culhuacán CTM Obrero Secc. 8, Coyoacán, Ciudad De México 04909, México.","$1,900,000 MXN",1988,Loseta cerámica
174.0,315.0,3,5,5,"Granjas Coapa, Tlalpan, Ciudad De México 14330, México.","$8,000,000 MXN",2008,Mármol y duela de madera
206.0,249.0,3,2,2,"Justo Sierra Maestro, Iztapalapa, Ciudad De México 09460, México.","$5,700,000 MXN",1963,regular
50.0,50.0,1,1,1,"Miravalle, Benito Juárez, Ciudad De México 03580, México.","$2,910,000 MXN",2024,Porcelanato
64.0,64.0,2,2,1,"Miravalle, Benito Juárez, Ciudad De México 03580, México.","$3,420,000 MXN",2023,Porcelanato
63.0,57.0,2,2,1,"Miravalle, Benito Juárez, Ciudad De México 03580, México.","$3,260,000 MXN",2024,Porcelanato
65.0,65.0,2,1,1,"Agrícola Oriental, Iztacalco, Ciudad De México 08500, México.","$2,150,000 MXN",2016,departamento
85.0,85.0,3,1,1,"Tenorios, Tlalpan, Ciudad De México 14326, México.","$2,600,000 MXN",1973,Loseta
285.0,558.0,3,5,4,"Colinas Del Bosque, Tlalpan, Ciudad De México 14608, México.","$19,500,000 MXN",2002,casa
200.0,480.0,4,4,8,"Campestre Coyoacán, Coyoacán, Ciudad De México 04938, México.","$15,000,000 MXN",1988,regular
123.0,269.0,4,3,2,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad De México 10200, México.","$7,600,000 MXN",2005,regular
106.0,106.0,2,2,1,"Santa Fe, Alvaro Obregón, Ciudad De México 01210, México.","$4,500,000 MXN",2008,regular
691.0,400.0,5,5,5,"San Miguel Topilejo, Tlalpan, Ciudad De México 14500, México.","$4,800,000 MXN",1983,casa
52.8,52.8,1,1,1,"Lomas Del Chamizal, Cuajimalpa De Morelos, Ciudad De México 05129, México.","$3,300,000 MXN",2023,regular
84.9,84.9,2,2,1,"Lomas Del Chamizal, Cuajimalpa De Morelos, Ciudad De México 05129, México.","$4,551,750 MXN",2023,regular
64.9,64.9,1,1,1,"Lomas Del Chamizal, Cuajimalpa De Morelos, Ciudad De México 05129, México.","$3,774,000 MXN",2022,regular
51.0,51.0,1,1,1,"Lomas Del Chamizal, Cuajimalpa De Morelos, Ciudad De México 05129, México.","$3,260,000 MXN",2022,regular
130.6,130.6,2,2,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.","$10,608,099 MXN",2023,departamento
84.2,84.2,1,1,0,"Lomas Del Chamizal, Cuajimalpa De Morelos, Ciudad De México 05129, México.","$4,653,750 MXN",2022,regular
"1,175.0",222.0,3,2,8,"Ampliación Miguel Hidalgo, Tlalpan, Ciudad De México 14410, México.","$13,500,000 MXN",2003,casa
936.0,649.0,9,5,10,"Selene Amp, Tláhuac, Ciudad De México 13430, México.","$11,400,000 MXN",1993,casa
120.0,300.0,3,1,0,"Prado Churubusco, Coyoacán, Ciudad De México 04230, México.","$9,100,000 MXN",2000,casa
103.0,93.0,3,2,2,"Santa Cruz Atoyac, Benito Juárez, Ciudad De México 03310, México.","$7,100,000 MXN",2011,Formato grande de Porcelanato
103.0,93.0,3,2,2,"Santa Cruz Atoyac, Benito Juárez, Ciudad De México 03310, México.","$7,100,000 MXN",2011,Formato grande de Porcelanato
247.0,322.0,,,0,"Santa Ursula Coapa, Coyoacán, Ciudad De México 04650, México.","$6,000,000 MXN",1986,regular
909.0,"1,305.0",4,7,13,"San Diego Churubusco, Coyoacán, Ciudad De México 04120, México.","$44,500,000 MXN",1968,casa
83.0,83.0,2,2,2,"Granada Amp, Miguel Hidalgo, Ciudad De México 11529, México.","$5,790,000 MXN",2012,departamento
194.0,97.0,3,2,2,"La Joya, Tlalpan, Ciudad De México 14090, México.","$4,650,000 MXN",2007,Loseta Porcelanizada
800.0,800.0,4,4,0,"Exhacienda Coapa, Tlalpan, Ciudad De México 04980, México.","$16,900,000 MXN",1983,regular
300.0,300.0,3,3,3,"Lomas Del Pedregal Framboyanes, Tlalpan, Ciudad De México 14150, México.","$19,660,000 MXN",2023,departamento
365.0,366.0,4,3,3,"Jardines En La Montaña, Tlalpan, Ciudad De México 14210, México.","$12,500,000 MXN",1992,Madera y Loseta
103.0,103.0,2,2,2,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.","$6,750,000 MXN",2015,departamento
600.0,679.1,5,5,3,"Bosques De Las Lomas, Cuajimalpa De Morelos, Ciudad De México 05120, México.","$20,000,000 MXN",1993,regular
110.0,110.0,2,2,1,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.","$6,440,000 MXN",2013,departamento
84.9,84.9,,2,2,"Santa Cruz Atoyac, Benito Juárez, Ciudad De México 03310, México.","$4,950,000 MXN",2013,departamento
680.0,200.0,,,0,"Popotla, Miguel Hidalgo, Ciudad De México 11400, México.","$19,800,000 MXN",1992,regular
"1,000.0",320.0,3,3,8,"Héroes De Padierna, Tlalpan, Ciudad De México 14200, México.","$11,500,000 MXN",1983,Laminado
93.5,93.5,2,2,2,"Roma Norte, Cuauhtémoc, Ciudad De México 06700, México.","$8,602,000 MXN",2023,regular
63.0,63.0,1,1,0,"Granada Amp, Miguel Hidalgo, Ciudad De México 11529, México.","$6,000,000 MXN",2021,regular
56.0,56.0,2,1,1,"Agrícola Oriental, Iztacalco, Ciudad De México 08500, México.","$1,899,000 MXN",2021,departamento
144.0,144.0,3,2,2,"El Yaqui, Cuajimalpa De Morelos, Ciudad De México 05320, México.","$6,300,000 MXN",2013,departamento
136.0,233.0,4,3,1,"Anzures, Miguel Hidalgo, Ciudad De México 11590, México.","$14,450,000 MXN",1998,regular
84.2,84.2,2,2,2,"Residencial Zacatenco, Gustavo A. Madero, Ciudad De México 07369, México.","$4,190,000 MXN",2021,Porcelanato y Cerámica
88.0,88.0,3,2,2,"Residencial Zacatenco, Gustavo A. Madero, Ciudad De México 07369, México.","$4,300,000 MXN",2021,Piso de Ingeniería
215.0,475.0,4,4,3,"San Miguel, Iztapalapa, Ciudad De México 09360, México.","$5,600,000 MXN",1987,Cerámica y azulejo en baños
41.0,41.0,2,1,0,"Portales Norte, Benito Juárez, Ciudad De México 03303, México.","$1,800,000 MXN",1992,departamento
57.0,57.0,1,1,1,"El Yaqui, Cuajimalpa De Morelos, Ciudad De México 05320, México.","$3,100,000 MXN",2017,regular
83.0,83.0,2,2,2,"Nonoalco, Benito Juárez, Ciudad De México 03700, México.","$5,025,000 MXN",2022,departamento
83.0,83.0,2,2,2,"Nonoalco, Benito Juárez, Ciudad De México 03700, México.","$4,835,000 MXN",2022,departamento
83.0,83.0,2,2,1,"Nonoalco, Benito Juárez, Ciudad De México 03700, México.","$4,120,000 MXN",2022,departamento
83.0,83.0,2,2,1,"Nonoalco, Benito Juárez, Ciudad De México 03700, México.","$4,035,000 MXN",2022,departamento
105.1,76.8,2,2,1,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.","$6,200,000 MXN",2022,departamento
495.0,525.0,6,6,6,"Ajusco, Coyoacán, Ciudad De México 04300, México.","$12,000,000 MXN",2007,casa
96.8,96.8,2,2,1,"Postal, Benito Juárez, Ciudad De México 03410, México.","$3,950,000 MXN",2022,penthouse
108.7,108.7,3,2,1,"Postal, Benito Juárez, Ciudad De México 03410, México.","$4,100,000 MXN",2022,penthouse
500.0,670.0,4,4,6,"Cumbres de Sta. Fe, Cuajimalpa De Morelos, Ciudad De México 05600, México.","$46,800,000 MXN",2018,regular
300.0,300.0,3,3,3,"Bosques De Las Lomas, Cuajimalpa De Morelos, Ciudad De México 05120, México.","$18,753,324 MXN / $975,000 USD",2012,departamento
111.0,328.0,3,3,4,"Barrio De Caramagüey, Tlalpan, Ciudad De México 14267, México.","$12,000,000 MXN",2021,casa
111.0,328.0,3,3,4,"Barrio De Caramagüey, Tlalpan, Ciudad De México 14267, México.","$12,000,000 MXN",2021,casa
133.1,133.1,3,3,1,"Independencia, Benito Juárez, Ciudad De México 03630, México.","$5,767,339 MXN",2021,departamento
133.1,133.1,3,3,1,"Independencia, Benito Juárez, Ciudad De México 03630, México.","$5,751,691 MXN",2021,departamento
93.3,93.3,3,2,1,"Independencia, Benito Juárez, Ciudad De México 03630, México.","$4,878,163 MXN",2021,departamento
137.0,183.0,3,3,3,"Adolfo López Mateos, Cuajimalpa De Morelos, Ciudad De México 05280, México.","$5,550,000 MXN",2011,regular
"1,285.0",539.0,3,3,6,"San Miguel Topilejo, Tlalpan, Ciudad De México 14500, México.","$7,100,000 MXN",1989,casa
125.0,244.0,3,3,2,"Lomas De Las Aguilas, Alvaro Obregón, Ciudad De México 01730, México.","$5,100,000 MXN",1985,irregular
188.0,155.0,3,2,2,"Fuentes Del Pedregal, Tlalpan, Ciudad De México 14140, México.","$4,690,000 MXN",1981,departamento
70.0,70.0,2,1,1,"Ex-Hipódromo de Peralvillo, Cuauhtémoc, Ciudad De México 06401, México.","$1,650,000 MXN",1998,departamento
336.8,"2,269.0",,,0,"Nápoles, Benito Juárez, Ciudad De México 03810, México.","$82,000,000 MXN",1960,departamento
161.0,368.0,5,4,2,"Estrella, Gustavo A. Madero, Ciudad De México 07810, México.","$7,800,000 MXN",1970,Mármol y duela
200.0,255.0,3,2,4,"San José Del Olivar, Alvaro Obregón, Ciudad De México 01770, México.","$6,500,000 MXN",2006,casa
62.0,62.0,1,1,2,"Guadalupe Inn, Alvaro Obregón, Ciudad De México 01020, México.","$4,300,000 MXN",2014,departamento
422.0,422.0,3,3,3,"Polanco Chapultepec, Miguel Hidalgo, Ciudad De México 11560, México.","$67,000,000 MXN",1990,regular
170.0,528.0,3,2,2,"Panamericana, Gustavo A. Madero, Ciudad De México 07770, México.","$3,185,000 MXN",1988,regular
