terreno,construccion,recamaras,banos,estacionamientos,ubicacion,precio,anio_construct,cp,alcaldia,colonia,grado_marginalidad,pob_2010,tipo_seccion,tipo_col,precio_str,lat_long,lat,long
100.0,241.0,3.0,3.0,2,"Zacatenco, Gustavo A. Madero, Ciudad De México 07360, México.",7510000.0,2020.0,7360,GUSTAVO A. MADERO,JUAN DE DIOS BATIZ (U HAB),3.0,12035.0,URBANO(A),PUEBLO,"$7,510,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
59.8,59.8,2.0,1.0,1,"La Preciosa, Azcapotzalco, Ciudad De México 02460, México.",2300000.0,2023.0,2460,AZCAPOTZALCO,LA PRECIOSA,4.0,3750.0,URBANO(A),COLONIA,"$2,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
91.0,91.0,2.0,1.0,0,"Del Valle Norte, Benito Juárez, Ciudad De México 03103, México.",2400000.0,1960.0,3103,BENITO JUAREZ,DEL VALLE I,3.0,18327.0,URBANO(A),COLONIA,"$2,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
116.0,203.0,2.0,1.0,0,"Obrera, Cuauhtémoc, Ciudad De México 06800, México.",6490000.0,1984.0,6800,CUAUHTEMOC,OBRERA I,4.0,35224.0,URBANO(A),COLONIA,"$6,490,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
69.1,69.1,2.0,2.0,2,"Santa Lucia, Alvaro Obregón, Ciudad De México 01500, México.",2479000.0,2009.0,1500,ALVARO OBREGON,SANTA LUCIA,4.0,10675.0,URBANO(A),PUEBLO,"$2,479,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
272.0,109.0,4.0,3.0,3,"Tepepan, Xochimilco, Ciudad De México 16020, México.",7300000.0,2009.0,16020,XOCHIMILCO,LA NORIA,4.0,15938.0,URBANO(A),PUEBLO,"$7,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
367.0,365.0,6.0,4.0,4,"Campestre Churubusco, Coyoacán, Ciudad De México 04200, México.",11200000.0,1974.0,4200,COYOACAN,CAMPESTRE CHURUBUSCO,2.0,12197.0,URBANO(A),COLONIA,"$11,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
70.0,70.0,3.0,1.0,1,"Villa Quietud, Coyoacán, Ciudad De México 04960, México.",2400000.0,1935.0,4960,COYOACAN,VILLA QUIETUD (FRACC),1.0,3743.0,URBANO(A),FRACCIONAMIENTO,"$2,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
184.3,222.6,3.0,3.0,2,"Pueblo Nuevo Bajo, La Magdalena Contreras, Ciudad De México 10640, México.",4780000.0,2012.0,10640,LA MAGDALENA CONTRERAS,PUEBLO NUEVO ALTO,5.0,15854.0,URBANO(A),COLONIA,"$4,780,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
69.0,69.0,2.0,1.0,1,"El Rosario, Azcapotzalco, Ciudad De México 02100, México.",1350000.0,1977.0,2100,AZCAPOTZALCO,EL ROSARIO A (U HAB),4.0,28919.0,URBANO(A),UNIDAD HABITACIONAL,"$1,350,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
296.0,430.0,12.0,6.0,0,"San Miguel, Iztapalapa, Ciudad De México 09360, México.",4350000.0,1996.0,9360,IZTAPALAPA,8A DE SAN MIGUEL (AMPL),5.0,92209.0,URBANO(A),BARRIO,"$4,350,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
107.0,107.0,2.0,2.0,1,"Portales Norte, Benito Juárez, Ciudad De México 03303, México.",4800000.0,1930.0,3303,BENITO JUAREZ,PORTALES I,2.0,9765.0,URBANO(A),COLONIA,"$4,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
129.0,105.0,3.0,2.0,2,"El Yaqui, Cuajimalpa De Morelos, Ciudad De México 05320, México.",7975650.0,2024.0,5320,CUAJIMALPA DE MORELOS,EL YAQUI,1.0,1125.0,URBANO(A),COLONIA,"$7,975,650 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
313.2,428.5,6.0,5.0,0,"Santa María Tepepan, Xochimilco, Ciudad De México 16020, México.",6500000.0,1940.0,16020,XOCHIMILCO,LA NORIA,4.0,15938.0,URBANO(A),PUEBLO,"$6,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
105.0,105.0,2.0,1.0,1,"Nochebuena, Benito Juárez, Ciudad De México 03720, México.",3990000.0,1988.0,3720,BENITO JUAREZ,NOCHE BUENA,1.0,2257.0,URBANO(A),COLONIA,"$3,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
56.0,70.0,4.0,2.0,0,"Santa Cruz Xochitepec, Xochimilco, Ciudad De México 16100, México.",998000.0,1940.0,16100,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),4.0,12855.0,URBANO(A),PUEBLO,"$998,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
45.0,45.0,2.0,1.0,0,"Culhuacán CTM Obrero Secc. 8, Coyoacán, Ciudad De México 04909, México.",1900000.0,1994.0,4909,COYOACAN,CANAL NACIONAL (U HAB),2.0,4366.0,URBANO(A),UNIDAD HABITACIONAL,"$1,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
71.0,204.0,4.0,2.0,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",7900000.0,2015.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$7,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
75.0,170.0,4.0,3.0,2,"Lomas Estrella, Iztapalapa, Ciudad De México 09890, México.",4850000.0,1930.0,9890,IZTAPALAPA,LOMAS ESTRELLA  III (U HAB),3.0,24617.0,URBANO(A),UNIDAD HABITACIONAL,"$4,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
503.0,487.0,5.0,5.0,5,"Torres Lindavista, Gustavo A. Madero, Ciudad De México 07708, México.",25000000.0,2000.0,7708,GUSTAVO A. MADERO,LINDAVISTA I,3.0,13313.0,URBANO(A),FRACCIONAMIENTO,"$25,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
75.0,75.0,2.0,1.0,0,"Moctezuma 2a Secc., Venustiano Carranza, Ciudad De México 15530, México.",2400000.0,2010.0,15530,VENUSTIANO CARRANZA,MOCTEZUMA 1A SECCION,3.0,52927.0,URBANO(A),COLONIA,"$2,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
795.1,594.0,4.0,4.0,4,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.",18960000.0,1978.0,1900,ALVARO OBREGON,JARDINES DEL PEDREGAL,1.0,13817.0,URBANO(A),COLONIA,"$18,960,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
75.0,75.0,2.0,1.0,0,"Culhuacán CTM Obrero Secc. 6, Coyoacán, Ciudad De México 04480, México.",1850000.0,1990.0,4480,COYOACAN,CROC CULHUACAN SECC 6 (U HAB),3.0,69039.0,URBANO(A),UNIDAD HABITACIONAL,"$1,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.1,93.8,2.0,2.0,1,"Condesa, Cuauhtémoc, Ciudad De México 06140, México.",6420000.0,2023.0,6140,CUAUHTEMOC,CONDESA,2.0,11657.0,URBANO(A),COLONIA,"$6,420,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.1,93.8,2.0,2.0,1,"Condesa, Cuauhtémoc, Ciudad De México 06140, México.",6440000.0,2023.0,6140,CUAUHTEMOC,CONDESA,2.0,11657.0,URBANO(A),COLONIA,"$6,440,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.1,93.8,2.0,2.0,1,"Condesa, Cuauhtémoc, Ciudad De México 06140, México.",6480000.0,2023.0,6140,CUAUHTEMOC,CONDESA,2.0,11657.0,URBANO(A),COLONIA,"$6,480,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
56.0,200.4,3.0,3.0,2,"Tetelpan, Alvaro Obregón, Ciudad De México 01700, México.",6250000.0,2008.0,1700,ALVARO OBREGON,OCOTILLOS,3.0,11347.0,URBANO(A),COLONIA,"$6,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
120.0,82.0,3.0,1.0,2,"Alianza Popular Revolucionaria Fovissste, Coyoacán, Ciudad De México 04800, México.",5700000.0,2024.0,4800,COYOACAN,ALIANZA POPULAR REVOLUCIONARIA NORTE (U HAB),2.0,14821.0,URBANO(A),UNIDAD HABITACIONAL,"$5,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
62.8,62.8,3.0,1.0,1,"Independencia, Benito Juárez, Ciudad De México 03630, México.",3300000.0,2019.0,3630,BENITO JUAREZ,INDEPENDENCIA,3.0,9978.0,URBANO(A),COLONIA,"$3,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
56.0,56.0,2.0,1.0,1,"Santa María La Ribera, Cuauhtémoc, Ciudad De México 06400, México.",2250000.0,1983.0,6400,CUAUHTEMOC,SANTA MARIA LA RIBERA I,4.0,40960.0,URBANO(A),COLONIA,"$2,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
148.0,350.0,2.0,5.0,2,"Bosques De Las Lomas, Miguel Hidalgo, Ciudad De México 11700, México.",9550000.0,2005.0,11700,MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,1.0,8046.0,URBANO(A),COLONIA,"$9,550,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
86.6,89.4,3.0,2.0,2,"Nonoalco, Benito Juárez, Ciudad De México 03700, México.",5400000.0,2023.0,3700,BENITO JUAREZ,NONOALCO,1.0,8154.0,URBANO(A),COLONIA,"$5,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
63.2,139.4,2.0,2.0,2,"Nonoalco, Benito Juárez, Ciudad De México 03700, México.",5500000.0,2023.0,3700,BENITO JUAREZ,NONOALCO,1.0,8154.0,URBANO(A),COLONIA,"$5,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
68.1,139.7,2.0,2.0,2,"Nonoalco, Benito Juárez, Ciudad De México 03700, México.",5600000.0,2023.0,3700,BENITO JUAREZ,NONOALCO,1.0,8154.0,URBANO(A),COLONIA,"$5,600,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
88.7,107.0,3.0,2.0,2,"Nonoalco, Benito Juárez, Ciudad De México 03700, México.",6480000.0,2023.0,3700,BENITO JUAREZ,NONOALCO,1.0,8154.0,URBANO(A),COLONIA,"$6,480,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
63.4,63.4,1.0,1.0,0,"Nápoles, Benito Juárez, Ciudad De México 03810, México.",2800000.0,1950.0,3810,BENITO JUAREZ,NAPOLES,2.0,15487.0,URBANO(A),COLONIA,"$2,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
77.0,77.0,2.0,2.0,1,"San Francisco Culhuacán, Coyoacán, Ciudad De México 04260, México.",2700000.0,2019.0,4260,COYOACAN,AMPLIACION SAN FRANCISCO CULHUACAN (EJ),5.0,32913.0,URBANO(A),BARRIO,"$2,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
160.0,149.0,3.0,2.0,2,"San Juan Tepepan, Xochimilco, Ciudad De México 16020, México.",4980000.0,1932.0,16020,XOCHIMILCO,LA NORIA,4.0,15938.0,URBANO(A),PUEBLO,"$4,980,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
85.0,85.0,2.0,2.0,2,"Los Alpes, Alvaro Obregón, Ciudad De México 01010, México.",5709202.0,2025.0,1010,ALVARO OBREGON,ALPES,2.0,5882.0,URBANO(A),COLONIA,"$5,709,202 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
124.5,124.5,2.0,2.0,2,"Los Alpes, Alvaro Obregón, Ciudad De México 01010, México.",7865856.0,2025.0,1010,ALVARO OBREGON,ALPES,2.0,5882.0,URBANO(A),COLONIA,"$7,865,856 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
62.0,62.0,2.0,1.0,0,"Valle De San Lorenzo, Iztapalapa, Ciudad De México 09970, México.",950000.0,2008.0,9970,IZTAPALAPA,CARMEN SERDAN ( U HAB),5.0,9340.0,URBANO(A),COLONIA,"$950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
57.0,57.0,2.0,1.0,1,"Valle Gómez, Cuauhtémoc, Ciudad De México 06240, México.",1980000.0,2019.0,6240,CUAUHTEMOC,VALLE GOMEZ,3.0,5969.0,URBANO(A),COLONIA,"$1,980,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
71.0,71.0,3.0,1.0,1,"San Nicolás Tolentino, Iztapalapa, Ciudad De México 09850, México.",2000000.0,1984.0,9850,IZTAPALAPA,SANTA MARIA DEL MONTE,4.0,1437.0,URBANO(A),-,"$2,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
1205.0,580.0,4.0,4.0,7,"Lomas Altas, Miguel Hidalgo, Ciudad De México 11950, México.",30500000.0,1946.0,11950,MIGUEL HIDALGO,LOMAS ALTAS,1.0,1952.0,URBANO(A),COLONIA,"$30,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
206.0,142.0,4.0,1.0,2,"Hogar Y Redención, Alvaro Obregón, Ciudad De México 01450, México.",5350000.0,1985.0,1450,ALVARO OBREGON,HOGAR Y REDENCION,4.0,3318.0,URBANO(A),COLONIA,"$5,350,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
187.0,247.0,4.0,3.0,2,"Campestre Churubusco, Coyoacán, Ciudad De México 04200, México.",6650000.0,1945.0,4200,COYOACAN,CAMPESTRE CHURUBUSCO,2.0,12197.0,URBANO(A),COLONIA,"$6,650,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
307.0,237.7,3.0,3.0,3,"San Nicolás Totolapan, La Magdalena Contreras, Ciudad De México 10900, México.",7500000.0,1984.0,10900,LA MAGDALENA CONTRERAS,CAZULCO (BARR),4.0,22107.0,URBANO(A),PUEBLO,"$7,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
281.0,479.6,7.0,8.0,2,"San Francisco Culhuacán, Coyoacán, Ciudad De México 04260, México.",8200000.0,1940.0,4260,COYOACAN,AMPLIACION SAN FRANCISCO CULHUACAN (EJ),5.0,32913.0,URBANO(A),BARRIO,"$8,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
71.0,71.0,2.0,2.0,2,"Postal, Benito Juárez, Ciudad De México 03410, México.",4387000.0,2008.0,3410,BENITO JUAREZ,POSTAL,2.0,4078.0,URBANO(A),COLONIA,"$4,387,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
48.0,48.0,2.0,1.0,1,"Granjas Estrella, Iztapalapa, Ciudad De México 09890, México.",1065000.0,2001.0,9890,IZTAPALAPA,LOMAS ESTRELLA  III (U HAB),3.0,24617.0,URBANO(A),UNIDAD HABITACIONAL,"$1,065,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
64.0,64.0,2.0,2.0,1,"San Pedro De Los Pinos, Alvaro Obregón, Ciudad De México 01180, México.",3829753.0,2021.0,1180,ALVARO OBREGON,SAN PEDRO DE LOS PINOS,3.0,10208.0,URBANO(A),COLONIA,"$3,829,753 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
62.0,62.0,2.0,1.0,1,"Lago Norte, Miguel Hidalgo, Ciudad De México 11460, México.",2800000.0,2012.0,11460,MIGUEL HIDALGO,ANAHUAC DOS LAGOS,3.0,15500.0,URBANO(A),COLONIA,"$2,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
408.0,826.0,4.0,3.0,2,"Fuentes Del Pedregal, Tlalpan, Ciudad De México 14140, México.",22000000.0,1984.0,14140,TLALPAN,CONJUNTO HABITACIONAL PEDREGAL DEL LAGO,1.0,5293.0,URBANO(A),COLONIA,"$22,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
60.0,60.0,2.0,2.0,1,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.",3298500.0,2014.0,3900,BENITO JUAREZ,SAN JOSE INSURGENTES,1.0,5958.0,URBANO(A),COLONIA,"$3,298,500 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
149.0,380.0,3.0,4.0,2,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.",15200000.0,2022.0,3900,BENITO JUAREZ,SAN JOSE INSURGENTES,1.0,5958.0,URBANO(A),COLONIA,"$15,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
127.0,182.0,4.0,4.0,2,"Lomas De Vista Hermosa, Cuajimalpa De Morelos, Ciudad De México 05100, México.",4990000.0,1998.0,5100,CUAJIMALPA DE MORELOS,JARDINES DE LA PALMA (HUIZACHITO),2.0,10348.0,URBANO(A),COLONIA,"$4,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
424.0,475.0,4.0,2.0,8,"Alamos, Benito Juárez, Ciudad De México 03400, México.",17990000.0,1970.0,3400,BENITO JUAREZ,ALAMOS I,2.0,19120.0,URBANO(A),COLONIA,"$17,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
58.8,58.8,2.0,1.0,1,"Buenavista, Cuauhtémoc, Ciudad De México 06350, México.",1900000.0,2010.0,6350,CUAUHTEMOC,BUENAVISTA I,3.0,15605.0,URBANO(A),COLONIA,"$1,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
385.0,508.0,4.0,4.0,5,"Pedregal De San Francisco, Coyoacán, Ciudad De México 04320, México.",26900000.0,2006.0,4320,COYOACAN,CUADRANTE DE SAN FRANCISCO,1.0,4821.0,URBANO(A),COLONIA,"$26,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
189.0,239.0,2.0,1.0,2,"El Caracol, Coyoacán, Ciudad De México 04739, México.",3995000.0,1987.0,4739,COYOACAN,EL CARACOL,2.0,2447.0,URBANO(A),COLONIA,"$3,995,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
60.0,60.0,2.0,1.0,0,"San Pedro Xalpa, Azcapotzalco, Ciudad De México 02710, México.",1500000.0,2020.0,2710,AZCAPOTZALCO,ISSFAM LAS ARMAS (U HAB),5.0,29076.0,URBANO(A),CONJUNTO HABITACIONAL,"$1,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
230.0,276.0,3.0,2.0,2,"Axomiatla, Alvaro Obregón, Ciudad De México 01820, México.",8800000.0,1994.0,1820,ALVARO OBREGON,LOMAS DE AXOMIATLA,1.0,1976.0,URBANO(A),COLONIA,"$8,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
142.4,325.0,3.0,3.0,2,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.",8000000.0,1990.0,7800,GUSTAVO A. MADERO,INDUSTRIAL I,2.0,17464.0,URBANO(A),COLONIA,"$8,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
303.4,289.0,3.0,3.0,3,"Bosques De Tarango, Alvaro Obregón, Ciudad De México 01580, México.",10800000.0,1999.0,1580,ALVARO OBREGON,ATLAMAXAC,4.0,4383.0,URBANO(A),COLONIA,"$10,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
51.5,51.5,2.0,1.0,1,"San Rafael, Cuauhtémoc, Ciudad De México 06470, México.",2500000.0,2006.0,6470,CUAUHTEMOC,SAN RAFAEL I,3.0,19684.0,URBANO(A),COLONIA,"$2,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
112.2,112.2,2.0,2.0,2,"Narvarte Oriente, Benito Juárez, Ciudad De México 03023, México.",5800000.0,2018.0,3023,BENITO JUAREZ,NARVARTE I,2.0,19953.0,URBANO(A),COLONIA,"$5,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
63.0,63.0,2.0,1.0,1,"Nativitas, Benito Juárez, Ciudad De México 03500, México.",2495000.0,2014.0,3500,BENITO JUAREZ,NATIVITAS,3.0,10265.0,URBANO(A),COLONIA,"$2,495,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
105.0,105.0,2.0,2.0,1,"Roma Sur, Cuauhtémoc, Ciudad De México 06760, México.",6100000.0,2018.0,6760,CUAUHTEMOC,ROMA SUR I,3.0,17435.0,URBANO(A),COLONIA,"$6,100,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
141.6,254.5,3.0,3.0,0,"Presidentes 2a Secc. Reacomodo, Alvaro Obregón, Ciudad De México 01299, México.",4200000.0,1994.0,1299,ALVARO OBREGON,PRESIDENTES 2DA (AMPL),4.0,5681.0,URBANO(A),COLONIA,"$4,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
59.0,59.0,2.0,1.0,1,"Atlampa, Cuauhtémoc, Ciudad De México 06450, México.",1700000.0,2000.0,6450,CUAUHTEMOC,ATLAMPA,5.0,11906.0,URBANO(A),COLONIA,"$1,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.0,90.0,3.0,2.0,1,"Jamaica, Venustiano Carranza, Ciudad De México 15800, México.",3400000.0,2015.0,15800,VENUSTIANO CARRANZA,JAMAICA,2.0,2190.0,URBANO(A),COLONIA,"$3,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
53.4,64.0,2.0,1.0,0,"Lindavista Vallejo, Gustavo A. Madero, Ciudad De México 07720, México.",1280000.0,1982.0,7720,GUSTAVO A. MADERO,LINDAVISTA VALLEJO (U HAB),2.0,10017.0,URBANO(A),UNIDAD HABITACIONAL,"$1,280,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
52.0,150.0,3.0,2.0,2,"Gral. Pedro María Anaya, Benito Juárez, Ciudad De México 03340, México.",6000000.0,2016.0,3340,BENITO JUAREZ,GENERAL PEDRO MARIA ANAYA,1.0,6477.0,URBANO(A),COLONIA,"$6,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
59.0,59.0,2.0,1.0,2,"Granjas Coapa, Tlalpan, Ciudad De México 14330, México.",2690000.0,1980.0,14330,TLALPAN,GRANJAS COAPA,2.0,4567.0,URBANO(A),COLONIA,"$2,690,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
140.0,97.0,3.0,2.0,2,"Xoco, Benito Juárez, Ciudad De México 03330, México.",5990000.0,2006.0,3330,BENITO JUAREZ,XOCO,1.0,4002.0,URBANO(A),COLONIA,"$5,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
246.0,316.0,3.0,3.0,4,"Rincón De Las Hadas, Tlalpan, Ciudad De México 14390, México.",10750000.0,1991.0,14390,TLALPAN,VILLA COAPA (RDCIAL),1.0,2093.0,URBANO(A),COLONIA,"$10,750,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
126.0,250.0,3.0,3.0,2,"Escuadrón 201, Iztapalapa, Ciudad De México 09060, México.",4950000.0,1985.0,9060,IZTAPALAPA,ESCUADRON 201,3.0,21902.0,URBANO(A),COLONIA,"$4,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
242.0,139.0,3.0,1.0,3,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",8490000.0,1955.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$8,490,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
206.0,206.0,3.0,2.0,1,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",8500000.0,1940.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$8,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
201.0,469.0,6.0,2.0,3,"San Felipe De Jesús, Gustavo A. Madero, Ciudad De México 07510, México.",7300000.0,1941.0,7510,GUSTAVO A. MADERO,SAN FELIPE DE JESUS I,5.0,49892.0,URBANO(A),COLONIA,"$7,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
184.0,353.0,6.0,3.0,3,"Valle Gómez, Venustiano Carranza, Ciudad De México 15210, México.",4800000.0,1965.0,15210,VENUSTIANO CARRANZA,VALLE GOMEZ,3.0,9558.0,URBANO(A),COLONIA,"$4,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
153.0,174.0,4.0,2.0,2,"Vallejo, Gustavo A. Madero, Ciudad De México 07870, México.",5100000.0,1973.0,7870,GUSTAVO A. MADERO,GUADALUPE INSURGENTES,4.0,14517.0,URBANO(A),COLONIA,"$5,100,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
63.0,63.0,2.0,1.0,0,"Culhuacán CTM Obrero Secc. 8, Coyoacán, Ciudad De México 04909, México.",1470000.0,1934.0,4909,COYOACAN,CANAL NACIONAL (U HAB),2.0,4366.0,URBANO(A),UNIDAD HABITACIONAL,"$1,470,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
148.8,268.0,5.0,4.0,1,"Estrella, Gustavo A. Madero, Ciudad De México 07810, México.",7200000.0,1970.0,7810,GUSTAVO A. MADERO,ESTRELLA,2.0,9176.0,URBANO(A),COLONIA,"$7,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
55.0,55.0,2.0,1.0,1,"San Pablo Xalpa, Azcapotzalco, Ciudad De México 02110, México.",1360000.0,1935.0,2110,AZCAPOTZALCO,ECOLOGICA NOVEDADES IMPACTO (U HAB),3.0,5460.0,URBANO(A),UNIDAD HABITACIONAL,"$1,360,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
245.0,276.0,4.0,1.0,3,"Guadalupe Insurgentes, Gustavo A. Madero, Ciudad De México 07870, México.",8250000.0,1978.0,7870,GUSTAVO A. MADERO,GUADALUPE INSURGENTES,4.0,14517.0,URBANO(A),COLONIA,"$8,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
319.0,424.0,3.0,5.0,3,"Florida, Alvaro Obregón, Ciudad De México 01030, México.",20250000.0,2014.0,1030,ALVARO OBREGON,AXOTLA,1.0,7894.0,URBANO(A),COLONIA,"$20,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
319.0,424.0,3.0,5.0,3,"Florida, Alvaro Obregón, Ciudad De México 01030, México.",20250000.0,2014.0,1030,ALVARO OBREGON,AXOTLA,1.0,7894.0,URBANO(A),COLONIA,"$20,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
251.0,258.4,8.0,8.0,0,"Pedregal De San Nicolás 4a Secc., Tlalpan, Ciudad De México 14100, México.",4500000.0,2021.0,14100,TLALPAN,CHICHICASPATL,5.0,51604.0,URBANO(A),COLONIA,"$4,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
42.5,148.2,3.0,2.0,2,"La Araña, Alvaro Obregón, Ciudad De México 01510, México.",2990000.0,2014.0,1510,ALVARO OBREGON,GARCIMARRERO,4.0,8957.0,URBANO(A),COLONIA,"$2,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
998.0,593.7,6.0,5.0,6,"Lomas De Chapultepec, Miguel Hidalgo, Ciudad De México 11000, México.",86534567.0,1987.0,11000,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC I,1.0,12659.0,URBANO(A),COLONIA,"$86,534,567 MXN / $4,499,000 USD","(19.4326296, -99.1331785)",19.4326296,-99.1331785
